"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"691559",2005,9,3,0,9,9,9,9,2,9,0,0,240
"927243",2007,12,9,0,9,9,1,0,2,9,0,0,40
"877973",2007,7,1,0,9,9,2,0,2,9,0,0,2000
"260430",2002,5,1,0,9,9,4,0,1,1,0,0,122
"991591",2008,7,9,0,2,1,2,0,2,9,0,0,6
"201402",2001,9,1,1,1,0,2,0,2,2,1,1,6
"25882",2000,5,1,0,9,9,9,0,1,9,1,0,327
"1128466",2009,10,5,0,2,1,1,9,2,9,9,9,8
"644498",2005,6,1,0,9,9,9,0,9,1,0,0,372
"509566",2004,5,3,0,9,9,9,9,9,9,9,9,51
"127974",2001,4,1,1,9,9,9,1,2,9,0,0,24
"823229",2006,13,1,1,2,2,3,0,2,1,1,1,2
"526351",2004,6,1,1,9,3,9,0,1,1,0,0,44
"252263",2002,4,5,0,9,9,9,0,9,3,0,0,52
"189715",2001,8,1,0,9,9,2,0,2,9,1,1,243
"342449",2002,11,1,0,9,4,2,9,2,9,1,0,3
"945795",2008,4,9,0,9,2,2,0,1,9,0,0,190
"245488",2002,4,1,0,9,9,4,0,1,9,0,0,1223
"298250",2002,7,1,0,9,4,9,1,2,9,0,0,426
"406486",2003,6,1,9,9,9,9,9,9,9,9,9,357
"578051",2004,10,1,0,9,9,3,0,2,9,1,0,418
"910415",2007,10,1,0,9,4,9,9,2,9,1,1,7
"875549",2007,7,1,0,1,2,9,0,2,9,0,0,85
"269773",2002,5,5,0,9,9,9,9,9,2,1,9,12
"374756",2003,4,5,0,9,9,9,9,9,1,9,9,38
"493182",2004,4,3,1,9,3,4,0,1,1,0,0,4
"756534",2006,6,1,0,9,2,2,0,9,4,0,0,1
"892898",2007,8,1,1,9,9,2,0,2,9,0,0,274
"846711",2007,5,1,1,1,9,2,0,1,1,0,0,10
"804876",2006,10,1,0,9,9,3,1,2,9,0,0,116
"363904",2003,3,9,0,9,9,4,0,1,9,0,0,63
"20739",2000,5,1,0,0,3,3,0,1,1,0,0,119
"1049723",2009,4,5,0,9,9,2,0,1,9,0,0,82
"812247",2006,11,1,0,9,9,2,1,2,9,0,0,78
"554486",2004,8,1,0,2,1,3,1,2,4,0,0,3
"23190",2000,5,1,0,2,1,3,0,1,4,0,0,18
"586728",2004,11,1,0,9,4,9,0,2,1,1,1,25
"745982",2006,5,3,0,9,0,9,0,1,1,1,0,10
"307598",2002,7,9,0,2,1,3,1,2,9,1,0,4
"1094257",2009,7,3,0,1,3,2,0,2,3,0,0,2
"993732",2008,8,1,0,1,3,2,0,2,1,0,0,67
"907408",2007,9,9,0,9,9,1,0,2,9,1,0,17
"21765",2000,5,1,0,1,2,2,0,1,1,0,0,143
"137240",2001,5,1,0,1,4,3,9,2,1,0,0,3
"489256",2004,4,1,1,0,2,9,0,1,1,0,0,6
"397069",2003,6,1,0,1,3,2,1,2,1,0,0,15
"451892",2003,9,9,1,1,0,3,0,2,9,0,0,3
"889644",2007,8,1,0,2,4,3,0,2,1,0,0,54
"785838",2006,8,1,0,9,9,3,1,2,9,1,0,149
"9267",2000,4,1,0,1,1,9,0,1,1,0,0,41
"1120696",2009,9,6,0,2,1,3,0,2,2,0,0,2
"643686",2005,6,1,0,9,4,3,0,2,1,0,0,68
"924397",2007,12,1,0,9,9,3,0,2,9,9,9,30
"14174.1",2000,4,1,9,9,9,2,0,1,9,0,9,1547
"537081",2004,6,9,0,9,3,1,0,9,9,0,0,15
"538272",2004,7,1,0,0,2,4,0,2,2,1,0,4
"901542.1",2007,9,1,0,9,9,3,0,2,9,0,0,1227
"294171",2002,6,9,9,9,9,9,9,9,9,9,9,5176
"1082992",2009,6,5,0,9,9,3,9,9,9,1,0,27
"655065",2005,6,5,0,9,9,2,0,1,9,0,0,39
"516931",2004,6,1,0,0,9,3,0,1,9,1,0,24
"644352",2005,6,1,0,9,9,3,9,9,1,9,9,8
"622834",2005,5,1,0,1,9,4,0,1,9,0,0,192
"907672",2007,9,9,1,9,9,3,0,2,9,0,0,26
"705154",2005,11,1,0,2,1,2,0,2,3,0,9,3
"305870",2002,7,5,0,9,9,9,0,2,2,1,0,32
"420359",2003,7,1,0,9,9,3,0,2,9,1,0,952
"401690",2003,6,1,0,9,9,2,9,9,9,9,0,103
"583616",2004,10,9,0,9,0,2,0,2,9,1,0,8
"1126478",2009,10,1,1,9,9,4,0,2,1,1,1,3
"834294",2007,4,1,1,2,1,3,9,1,2,1,0,1
"878908",2007,7,1,1,1,2,2,0,2,3,0,0,10
"296112",2002,7,1,0,1,9,2,1,2,2,0,0,8
"208860",2001,10,1,0,1,2,9,0,2,1,1,1,2
"429714",2003,7,9,0,9,9,9,9,2,9,1,9,204
"804721",2006,10,1,0,9,4,9,0,2,2,0,0,42
"1123327",2009,10,1,0,1,9,9,0,2,1,1,0,6
"526564",2004,6,1,1,9,4,9,0,1,1,1,0,17
"342647",2002,11,1,0,9,9,2,0,2,9,0,0,1625
"757729",2006,6,1,0,9,9,9,0,9,9,1,0,155
"62338",2000,7,1,1,9,9,2,1,2,1,0,0,18
"152233.1",2001,5,9,9,9,9,9,9,9,9,9,9,5653
"105162",2000,11,9,0,1,1,1,0,2,4,0,0,2
"17677",2000,4,5,0,9,9,3,0,1,9,0,0,30
"405729",2003,6,1,1,9,9,9,0,2,1,1,0,6
"123195",2001,4,1,0,1,2,4,0,1,1,1,0,28
"1127755",2009,10,3,0,9,9,3,0,2,1,0,0,56
"309406",2002,8,1,0,1,2,2,0,2,2,0,0,57
"37299",2000,6,1,0,0,2,2,0,2,2,1,0,4
"126080",2001,4,1,0,9,9,3,9,9,9,0,0,79
"400038",2003,6,1,0,9,0,2,1,2,2,0,9,1
"1088822",2009,7,1,0,2,4,1,0,2,4,9,0,1
"89134",2000,9,9,1,9,9,3,1,2,9,1,9,7
"361560",2003,3,1,9,1,4,4,0,1,1,0,0,1
"836772",2007,4,3,0,9,3,3,0,1,2,0,0,42
"492357",2004,4,3,0,0,9,3,0,1,9,0,9,1
"28915",2000,5,1,9,9,9,3,0,1,9,1,0,22
"254422.1",2002,4,9,9,9,9,9,9,9,9,9,9,7723
"298372",2002,7,1,0,9,9,2,0,2,9,0,0,2363
"249858.1",2002,4,3,0,9,9,9,0,1,9,0,0,513
"1101456",2009,8,1,0,2,1,1,0,2,9,0,0,40
"619403",2005,4,6,9,1,9,2,0,1,9,9,0,1
"688561",2005,9,1,1,1,1,2,9,2,4,0,9,1
"724350",2006,3,2,0,9,9,3,0,1,9,0,0,175
"461165",2003,11,1,0,0,1,2,9,2,2,0,9,3
"964023",2008,6,1,0,1,9,3,0,9,9,0,0,288
"558343",2004,8,1,1,9,9,3,0,2,9,1,0,89
"245176",2002,4,1,0,9,9,2,0,1,3,0,0,71
"1090955",2009,7,1,1,1,2,2,0,2,4,0,0,11
"901505",2007,9,1,0,9,9,2,1,2,9,9,9,105
"922785",2007,12,1,0,0,3,9,0,2,2,0,0,3
"79379",2000,8,9,9,9,9,9,9,2,9,9,9,1875
"795581",2006,9,1,0,9,0,3,0,2,3,0,0,2
"667119",2005,7,3,0,2,2,3,0,2,2,0,9,1
"1057163",2009,5,1,0,9,9,9,0,2,1,0,0,16
"611545",2005,4,1,0,9,9,2,0,9,1,0,0,73
"39254",2000,6,1,0,1,3,2,0,2,3,0,0,8
"451968",2003,9,9,1,9,9,2,0,2,9,1,0,18
"757502",2006,6,1,0,9,9,3,0,1,9,0,0,752
"762994",2006,6,3,0,0,2,3,0,2,1,1,0,4
"260286",2002,5,1,0,9,9,3,0,1,9,1,9,81
"910530",2007,10,1,0,9,9,3,0,2,9,0,0,914
"994300",2008,8,1,0,2,0,2,0,2,9,0,0,66
"575000.2",2004,9,9,9,9,9,9,9,2,9,9,9,1489
"615524",2005,4,3,0,9,3,9,0,1,2,0,0,137
"927837",2007,13,1,0,1,0,2,0,2,9,0,0,3
"115526",2001,2,1,1,9,9,3,0,3,9,1,0,1
"764454",2006,6,3,0,9,9,4,0,2,1,0,0,18
"25655",2000,5,1,0,9,9,3,0,1,9,0,9,647
"298399",2002,7,1,0,9,9,2,1,2,9,0,0,1917
"495200",2004,4,5,0,9,9,2,0,9,1,0,0,132
"870144",2007,6,5,0,1,0,2,0,9,2,0,0,7
"262428",2002,5,1,1,2,9,3,0,1,2,0,0,10
"858468",2007,6,1,0,1,9,3,1,2,9,1,0,29
"625585.1",2005,5,1,0,9,9,2,0,1,9,0,0,1584
"285238",2002,6,2,0,9,9,2,0,9,9,0,9,109
"750424",2006,5,9,0,9,9,3,0,9,9,0,0,347
"810239",2006,11,1,0,0,3,2,0,2,2,0,0,8
"591618",2004,11,9,0,9,9,2,0,2,9,0,0,320
"26006.1",2000,5,1,0,9,9,9,9,9,9,9,9,1756
"836013",2007,4,2,0,9,9,9,0,9,9,0,0,99
"584125",2004,10,9,9,9,9,9,9,2,9,9,9,783
"436669",2003,8,2,0,9,0,1,0,2,4,0,0,4
"634987",2005,5,5,9,1,3,2,9,9,9,0,0,1
"85683",2000,9,3,0,9,3,2,0,2,9,0,0,3
"575000.3",2004,9,9,9,9,9,9,9,2,9,9,9,1489
"8962",2000,4,1,0,0,9,9,0,1,9,0,0,16
"20157.2",2000,4,9,9,9,9,9,9,9,9,9,9,6635
"153166",2001,6,1,0,0,3,3,0,1,1,0,9,1
"368997",2003,4,1,1,1,9,9,0,1,2,0,0,3
"641238",2005,6,1,0,2,1,3,0,3,3,0,0,9
"159623",2001,6,1,0,9,9,3,1,2,9,1,9,477
"1133634",2009,11,1,1,9,0,1,0,2,9,1,0,2
"131114",2001,4,5,0,0,1,3,1,2,1,0,9,3
"407309",2003,6,2,0,9,9,3,0,1,9,0,0,360
"533559",2004,6,5,0,9,1,3,0,9,4,1,0,4
"1059252",2009,5,1,1,9,4,9,0,9,2,1,1,3
"713141",2005,12,1,0,9,3,9,0,2,3,0,0,9
"1066303",2009,5,9,0,9,9,2,0,3,9,0,0,48
"301035",2002,7,1,1,9,9,9,9,2,9,9,9,220
"433901",2003,8,1,0,9,9,9,0,2,1,0,0,293
"221930",2001,11,2,0,9,3,3,1,2,9,1,0,1
"67850",2000,7,9,0,1,1,3,0,2,4,1,9,1
"6331",2000,3,3,0,9,9,9,0,1,9,0,0,114
"9228",2000,4,1,0,1,1,3,1,2,2,0,0,10
"555244",2004,8,1,0,9,0,9,0,2,2,1,0,22
"617839",2005,4,5,0,9,9,3,0,1,1,0,0,175
"861235",2007,6,1,0,9,4,2,0,9,9,0,0,9
"661467",2005,7,1,0,2,9,2,0,2,1,1,0,3
"468425",2003,11,9,0,9,9,2,0,2,1,1,0,2
"967251",2008,6,1,0,9,9,2,1,2,9,0,0,327
"321826",2002,9,1,0,2,1,1,0,2,1,0,0,9
"576617",2004,10,1,0,2,1,2,0,2,2,0,0,103
"913971",2007,10,5,0,0,1,1,9,2,9,9,9,4
"968521",2008,6,1,1,1,2,2,0,1,2,9,0,1
"28706",2000,5,1,9,9,0,9,9,9,9,0,9,5
"342747",2002,11,1,0,9,9,3,1,2,9,1,1,20
"394354",2003,5,9,9,9,9,9,9,9,9,9,9,6138
"420274.1",2003,7,1,0,9,9,2,0,2,9,1,0,1056
"393157",2003,5,6,0,2,9,3,9,1,2,0,0,3
"907439",2007,9,9,0,9,9,2,9,2,9,0,0,131
"537807.4",2004,6,9,9,9,9,9,9,9,9,9,9,5518
"845565",2007,5,1,0,9,9,3,0,9,9,0,0,1090
"993839",2008,8,1,0,1,3,4,1,2,1,0,0,4
"245418",2002,4,1,0,9,9,3,1,2,9,0,9,63
"298454",2002,7,1,0,9,9,3,0,2,9,0,0,1876
"409512",2003,6,3,0,9,9,9,9,9,9,1,9,17
"796183",2006,9,1,0,9,9,3,0,2,9,0,0,949
"134875",2001,4,9,9,9,9,9,9,9,9,9,9,7176
"834728",2007,4,1,1,9,4,9,0,1,4,0,0,10
"489275",2004,4,1,1,0,3,3,0,1,2,1,0,1
"530429",2004,6,3,0,9,4,9,0,1,9,0,0,51
"604666",2005,3,1,0,9,9,2,0,1,9,0,0,714
"433706",2003,8,1,0,9,9,2,0,2,9,0,0,2683
"804922",2006,10,1,0,9,9,9,0,2,2,1,0,34
"856875",2007,6,1,0,1,1,1,0,2,2,0,0,11
"136288",2001,5,1,0,1,1,2,0,1,4,0,0,34
"515047",2004,5,9,0,9,9,2,0,9,9,0,0,468
"537427.1",2004,6,9,0,9,9,9,9,9,9,9,9,1132
"31038",2000,5,3,0,9,9,9,0,1,9,0,0,353
"126619",2001,4,1,1,1,1,3,0,1,2,0,0,17
"29100",2000,5,2,0,0,2,3,0,1,2,0,0,1
"1072576",2009,6,1,0,9,3,2,0,9,1,0,0,11
"416763",2003,7,1,0,0,4,2,1,2,1,0,0,12
"260114",2002,5,1,0,9,9,2,0,1,9,0,9,250
"499371",2004,5,1,0,1,1,9,0,3,4,0,0,2
"878024",2007,7,1,0,9,9,3,0,2,2,0,0,105
"944130",2008,4,5,0,9,0,9,0,2,9,0,0,1
"1117812.1",2009,9,2,0,9,9,2,0,2,9,9,9,458
"169892",2001,6,5,0,9,9,1,0,9,3,0,0,11
"951239",2008,5,1,0,9,9,3,9,1,9,0,0,17
"699511",2005,10,1,1,9,9,2,0,2,9,0,9,38
"1003581",2008,8,9,0,9,9,3,0,2,9,1,0,155
"622338",2005,5,1,0,1,4,2,0,2,2,0,0,6
"433791",2003,8,1,0,9,9,3,0,2,9,0,0,1561
"169857",2001,6,5,0,9,4,9,9,9,9,1,9,6
"794185",2006,9,1,0,1,2,2,0,2,2,0,0,56
"1056985",2009,5,1,0,9,9,3,0,2,9,0,0,134
"274729",2002,6,1,0,1,2,3,0,1,1,0,0,114
"382641.1",2003,5,1,0,9,9,3,0,1,9,0,0,2352
"599041",2004,13,1,0,9,9,2,0,2,9,9,0,9
"41752",2000,6,1,0,9,0,2,1,2,3,0,0,17
"117702",2001,3,1,0,2,9,3,0,1,2,0,0,38
"68290",2000,7,9,0,9,9,2,9,2,9,9,9,182
"331914",2002,10,1,0,1,9,3,1,2,9,0,0,8
"430625",2003,8,1,0,0,4,3,0,2,1,0,0,23
"661826",2005,7,1,0,9,1,3,0,2,1,0,0,29
"985654",2008,7,1,1,9,4,4,0,2,1,0,0,18
"945949",2008,4,9,0,9,9,2,9,9,9,0,0,513
"812630",2006,11,1,1,0,4,1,0,2,2,0,0,2
"1013358",2008,9,9,0,9,9,9,0,2,9,9,9,2
"405629",2003,6,1,1,9,9,3,1,2,9,1,0,48
"556128",2004,8,1,0,9,9,3,1,2,1,0,0,212
"37034",2000,6,1,0,0,1,2,1,2,1,1,1,1
"539385",2004,7,1,0,1,3,2,1,2,1,0,0,16
"156645",2001,6,1,0,2,2,2,0,1,9,1,0,6
"665467",2005,7,1,9,9,3,9,0,2,3,0,0,3
"394354.1",2003,5,9,9,9,9,9,9,9,9,9,9,6138
"495061",2004,4,5,0,9,4,9,0,1,1,0,0,52
"311866.1",2002,8,1,0,9,9,2,0,2,9,0,9,352
"288123",2002,6,3,9,9,9,9,9,9,9,0,0,119
"241793",2002,4,1,0,0,3,3,0,1,2,0,0,46
"537807.5",2004,6,9,9,9,9,9,9,9,9,9,9,5518
"611636",2005,4,1,0,9,9,3,0,1,9,0,0,1483
"896197",2007,8,5,0,9,1,2,1,2,9,0,0,4
"125825",2001,4,1,0,9,9,2,0,1,9,0,0,1508
"433557",2003,8,1,0,9,4,9,0,2,2,0,0,44
"47659.1",2000,6,1,9,9,9,3,1,2,9,0,9,2401
"334678",2002,10,1,1,2,1,2,0,2,2,0,0,34
"164869",2001,6,2,0,9,9,3,1,2,9,1,0,66
"1009930",2008,9,2,0,9,9,9,0,2,9,1,1,43
"254621",2002,5,1,0,0,1,2,0,1,2,0,0,49
"993567",2008,8,1,0,1,2,2,9,2,2,0,0,9
"715069",2005,12,2,0,9,9,9,1,2,9,0,0,1
"433709",2003,8,1,0,9,9,2,0,2,9,1,0,1046
"134537",2001,4,9,0,9,9,3,0,1,9,0,0,398
"866720",2007,6,2,0,9,9,3,0,1,3,1,0,2
"56863",2000,7,1,0,0,2,2,9,2,1,0,0,7
"556218",2004,8,1,0,9,9,9,0,2,2,0,0,306
"631034",2005,5,3,0,9,2,2,0,9,9,0,0,1
"488934",2004,4,1,0,9,9,4,0,1,9,0,0,477
"21067",2000,5,1,0,0,9,3,0,1,3,1,0,1
"757213",2006,6,1,0,9,4,9,0,2,9,0,0,32
"939299",2008,4,1,0,9,9,4,0,1,9,0,0,448
"456781",2003,10,1,1,9,4,9,0,2,9,1,1,12
"385648.1",2003,5,1,1,9,9,9,0,1,9,0,0,285
"764504",2006,6,3,0,9,9,9,0,2,2,0,0,94
"425245",2003,7,3,0,9,9,9,0,2,1,0,0,142
"401316",2003,6,1,0,9,4,9,1,2,1,0,0,105
"725727",2006,3,9,0,9,9,9,0,1,9,0,0,246
"245448",2002,4,1,0,9,9,3,9,9,1,0,0,12
"437994",2003,8,3,0,9,9,9,0,2,9,1,0,24
"575149",2004,10,1,0,0,1,2,0,2,1,0,0,78
"409222",2003,6,3,0,9,9,1,9,2,9,0,0,1
"106861",2000,12,1,0,2,1,9,0,2,2,0,0,3
"414112",2003,6,5,9,9,9,9,9,9,4,0,9,3
"1087399",2009,7,1,0,1,3,2,0,2,1,0,0,118
"298440",2002,7,1,0,9,9,3,0,2,2,1,0,41
"489130.1",2004,4,1,0,9,9,9,9,9,9,9,9,1105
"342626.1",2002,11,1,0,9,9,2,0,2,1,1,0,34
"300862",2002,7,1,1,9,9,2,1,2,9,0,0,190
"674670",2005,8,1,0,2,1,3,0,2,1,0,0,63
"265653",2002,5,3,0,1,3,3,0,1,2,0,0,4
"223638",2001,11,5,0,9,9,9,1,2,1,0,0,15
"929142",2007,13,1,1,1,1,2,0,2,1,0,0,4
"769063",2006,6,9,0,9,9,2,0,2,9,0,0,25
"416122",2003,7,1,0,0,0,2,0,2,2,1,0,13
"1103073",2009,8,1,0,9,9,2,0,2,9,1,0,568
"812235.1",2006,11,1,0,9,9,2,0,2,9,0,0,1200
"1072417",2009,6,1,0,9,1,3,9,9,9,0,0,16
"970707",2008,6,1,1,9,9,2,9,2,2,1,9,1
"465574",2003,11,1,9,0,2,9,9,2,9,0,0,3
"950480",2008,5,1,0,9,3,3,0,1,3,0,0,10
"55994",2000,6,9,0,9,9,9,9,9,9,9,9,621
"172813",2001,6,9,0,9,9,9,1,2,1,1,0,5
"229787",2001,12,9,0,2,1,2,9,2,9,1,1,1
"55126",2000,6,9,0,1,0,1,1,2,9,0,0,2
"140437",2001,5,1,0,9,4,9,9,9,1,9,9,7
"565535",2004,9,1,0,1,1,3,1,2,2,1,0,18
"242806",2002,4,1,0,1,4,3,0,1,2,0,0,100
"423853",2003,7,2,0,9,4,9,0,2,9,0,9,2
"910636",2007,10,1,0,9,9,9,9,2,9,0,0,37
"692690",2005,9,5,0,9,0,3,0,2,2,9,0,1
"379146",2003,5,1,0,1,4,3,0,3,1,1,0,4
"1073283",2009,6,1,0,9,9,1,0,2,9,0,0,51
"794323",2006,9,1,0,1,3,1,0,2,2,1,0,4
"625384",2005,5,1,0,9,4,9,0,1,1,0,0,642
"454955",2003,10,1,0,9,4,9,1,2,9,1,0,29
"315039",2002,8,2,0,9,9,2,0,2,9,0,0,559
"877973.1",2007,7,1,0,9,9,2,0,2,9,0,0,2000
"1035691",2008,13,9,0,9,2,2,0,2,9,1,1,21
"968430",2008,6,1,1,1,1,3,0,3,4,1,0,3
"585803",2004,11,1,0,2,2,2,9,2,2,0,9,1
"890013",2007,8,1,0,9,1,2,9,2,9,1,0,63
"542187",2004,7,1,0,9,9,9,0,2,2,0,0,335
"400043",2003,6,1,0,9,0,2,1,2,3,0,0,7
"541659",2004,7,1,0,9,4,1,0,2,4,0,0,22
"1101497",2009,8,1,0,2,1,2,0,2,2,0,0,81
"949027",2008,5,1,0,2,0,9,0,2,1,0,0,2
"1017414",2008,10,1,1,2,1,2,0,2,2,0,0,26
"849019",2007,5,2,0,9,9,1,0,9,9,0,0,60
"303455.1",2002,7,3,0,9,9,9,0,2,9,0,0,220
"177265",2001,7,1,0,9,9,3,0,2,9,0,0,961
"189789.1",2001,8,1,0,9,9,3,0,2,9,0,9,484
"84545",2000,9,1,9,9,9,2,0,2,9,0,9,1980
"1101943",2009,8,1,0,2,3,2,9,2,9,9,9,5
"455065.1",2003,10,1,0,9,9,2,0,2,9,0,0,2219
"409422",2003,6,3,0,9,9,9,0,1,9,0,0,201
"25465",2000,5,1,0,9,9,1,0,1,9,0,9,111
"792756",2006,8,9,0,9,9,9,0,2,9,0,9,3
"1118787",2009,9,3,0,9,4,9,0,2,1,0,0,35
"293725",2002,6,9,0,9,9,3,0,1,9,0,0,206
"115109",2001,2,1,0,9,9,3,0,1,1,0,0,21
"388940",2003,5,3,1,9,9,9,1,2,2,0,0,1
"996028",2008,8,1,0,9,9,2,1,2,9,0,0,293
"392843",2003,5,6,0,0,9,3,0,1,9,0,0,5
"1032336",2008,12,6,1,9,2,2,0,2,9,1,0,1
"260668",2002,5,1,0,9,9,9,9,9,9,1,9,487
"28881.1",2000,5,1,9,9,9,2,0,9,9,0,9,1146
"114709",2001,2,1,0,1,2,3,0,9,1,0,0,1
"89204",2000,9,9,9,9,9,3,0,2,9,0,9,124
"568063",2004,9,1,1,0,0,3,0,2,4,1,1,1
"364819",2003,4,1,0,0,9,9,0,1,3,0,0,2
"421731",2003,7,1,1,2,1,1,0,2,1,0,9,2
"1077107",2009,6,1,1,9,9,9,0,9,9,1,0,36
"595643",2004,12,1,9,9,9,9,9,2,9,1,1,3
"741204",2006,5,1,0,9,9,3,0,1,3,0,0,44
"199294",2001,9,1,0,2,0,9,0,2,1,0,0,5
"1087253",2009,7,1,0,1,2,3,0,2,1,0,0,116
"117735",2001,3,1,0,2,9,3,9,1,2,1,9,1
"757657",2006,6,1,0,9,9,9,0,1,1,0,0,128
"497648",2004,4,9,1,9,9,3,0,1,9,0,0,70
"976035",2008,6,5,0,2,3,4,0,9,9,0,0,1
"1052116",2009,5,1,0,0,1,2,9,1,1,9,0,1
"644436",2005,6,1,0,9,9,4,9,9,1,1,9,2
"71211",2000,8,1,0,9,1,1,0,2,3,0,0,14
"609082",2005,4,1,0,1,2,2,1,2,1,0,0,3
"311893",2002,8,1,0,9,9,2,1,2,9,0,0,1337
"515195",2004,5,9,0,9,9,9,0,9,9,0,0,255
"636744",2005,5,9,1,0,9,3,0,1,9,0,0,3
"285670",2002,6,2,1,9,9,2,1,2,9,0,0,17
"1086230",2009,7,1,0,0,2,3,0,2,9,0,0,27
"667229",2005,7,3,0,9,0,9,0,2,1,0,0,26
"556123",2004,8,1,0,9,9,3,0,2,9,1,0,568
"1005151",2008,9,1,0,1,2,3,0,2,9,1,1,7
"199049",2001,9,1,0,1,4,4,9,2,9,1,9,1
"996008.2",2008,8,1,0,9,9,2,0,2,9,0,0,2066
"225357",2001,12,1,0,1,1,2,1,2,2,0,0,11
"394140.3",2003,5,9,0,9,9,9,9,9,9,9,9,1304
"367958",2003,4,1,0,9,9,3,0,1,9,0,0,2877
"1124653",2009,10,1,0,9,9,2,0,2,9,0,0,1195
"25658",2000,5,1,0,9,9,3,0,1,9,1,9,131
"483098",2004,3,3,0,9,3,9,0,1,9,0,0,87
"495945",2004,4,5,1,9,9,9,0,9,1,1,1,3
"152233.2",2001,5,9,9,9,9,9,9,9,9,9,9,5653
"153165",2001,6,1,0,0,3,3,0,1,1,0,0,46
"388431",2003,5,3,0,9,9,2,0,1,1,0,0,30
"832875",2007,4,1,0,9,3,4,0,1,1,0,0,191
"662988",2005,7,1,1,0,2,3,0,2,9,0,0,12
"375510",2003,4,5,9,9,4,3,9,9,2,0,9,4
"1115030",2009,9,1,0,9,9,2,1,2,9,1,9,71
"404346",2003,6,1,1,2,3,2,0,2,4,0,0,3
"901542.2",2007,9,1,0,9,9,3,0,2,9,0,0,1227
"266245",2002,5,3,0,9,4,9,0,1,2,0,9,1
"1114690",2009,9,1,0,9,3,9,0,2,1,0,0,67
"311799",2002,8,1,0,9,9,1,0,2,9,0,0,257
"764499",2006,6,3,0,9,9,9,0,2,1,0,0,246
"81647",2000,9,1,0,9,0,9,1,2,1,0,0,42
"856436",2007,6,1,0,0,9,3,0,9,9,0,0,130
"948956",2008,5,1,0,2,0,2,9,1,4,9,0,1
"773044",2006,7,1,0,9,3,3,0,2,1,0,0,52
"736896",2006,5,1,0,0,4,3,0,3,1,0,0,5
"38963",2000,6,1,0,1,2,2,1,2,2,0,0,54
"652141",2005,6,3,1,9,4,9,9,9,1,1,9,1
"36710",2000,5,9,9,9,9,9,9,9,9,9,9,5492
"100834",2000,11,1,0,9,9,2,0,2,9,0,9,314
"769745",2006,7,1,0,0,1,3,0,2,9,1,0,27
"939130",2008,4,1,0,9,9,2,0,9,9,1,0,40
"9583",2000,4,1,0,1,4,2,0,1,2,0,0,55
"1014491",2008,10,1,0,1,1,2,1,2,3,0,0,7
"1092039",2009,7,1,1,9,0,1,9,2,9,0,0,6
"515036",2004,5,9,0,9,9,2,0,3,9,0,0,88
"659095",2005,7,1,0,0,4,3,9,2,1,9,9,1
"38013",2000,6,1,0,0,9,4,1,2,1,0,0,4
"1073422",2009,6,1,0,9,9,2,0,9,9,0,0,589
"175675",2001,7,1,0,2,2,2,1,2,9,0,0,34
"159581",2001,6,1,0,9,9,3,0,9,1,0,0,151
"332144",2002,10,1,0,2,1,2,0,2,9,1,0,20
"867709",2007,6,3,0,1,2,3,0,2,2,0,0,8
"782367",2006,8,1,0,0,1,2,0,2,2,0,9,3
"489044.1",2004,4,1,0,9,9,9,0,9,1,0,0,591
"619825.1",2005,4,9,0,9,9,3,0,1,9,0,0,1041
"87029",2000,9,5,0,9,1,3,1,2,1,0,0,18
"710921",2005,11,9,0,9,9,2,0,2,9,0,0,336
"874621",2007,7,1,0,0,3,4,0,2,1,0,0,33
"503036",2004,5,1,0,9,4,9,0,1,9,0,0,349
"894935",2007,8,3,0,9,9,3,0,2,1,0,0,110
"887226",2007,8,1,0,0,2,2,1,2,9,0,0,3
"481362",2004,3,1,0,9,9,2,0,1,9,0,0,718
"43534",2000,6,1,0,9,9,2,1,2,2,1,0,8
"488626",2004,4,1,0,9,9,2,0,1,9,0,0,2040
"178332",2001,7,1,1,1,4,3,0,2,1,1,1,5
"538496",2004,7,1,0,0,4,2,9,2,1,9,9,2
"261148",2002,5,1,1,1,0,2,0,2,1,0,9,1
"489130.2",2004,4,1,0,9,9,9,9,9,9,9,9,1105
"1083015",2009,6,5,0,9,9,9,0,1,1,0,0,15
"942859",2008,4,3,0,9,9,3,0,9,9,0,0,106
"125880",2001,4,1,0,9,9,2,0,9,9,0,9,776
"845565.1",2007,5,1,0,9,9,3,0,9,9,0,0,1090
"189936",2001,8,1,0,9,9,9,9,2,9,9,9,829
"312027",2002,8,1,0,9,9,4,0,2,9,1,1,17
"625722",2005,5,1,0,9,9,3,0,1,1,1,1,21
"401061",2003,6,1,0,9,4,2,0,9,9,0,0,8
"1045693",2009,4,1,1,9,3,3,9,1,2,0,9,1
"976246",2008,6,5,0,9,0,9,0,2,9,0,0,12
"757242",2006,6,1,0,9,4,9,1,2,1,0,0,141
"245267",2002,4,1,0,9,9,2,1,2,9,0,0,417
"659186",2005,7,1,0,0,9,2,1,2,2,0,0,4
"759785",2006,6,1,1,2,1,3,9,2,1,0,0,1
"245395",2002,4,1,0,9,9,3,0,9,9,0,9,666
"245285",2002,4,1,0,9,9,2,9,1,9,0,9,2
"910209",2007,10,1,0,9,3,2,9,2,9,0,0,22
"284438",2002,6,1,9,9,9,9,9,9,9,0,0,323
